 22608, 2283686, 23225,  558,    303281,    288194,    -17662,     41042,     33726,    165827, 22688, 2287183, 22988,  558,     -7368,     40109,     -7366,     36187,      2125,     18064
 22612, 2284191, 23235,  557,    295022,    253651,    -13212,     70918,     48475,    239544, 22661, 2286487, 22984,  559,    -13930,     41925,    -11899,     36603,    -10435,     18739
 22616, 2286160, 23270,  558,    272624,    261222,      7499,     65273,    108467,    229056, 22683, 2287332, 22995,  559,    -15559,     36269,    -13067,     32859,    -13387,      9574
 22597, 2283106, 23233,  557,    278955,    292436,      5362,     33847,     90767,    154343, 22696, 2287384, 22977,  559,     -6597,     34365,     -6931,     31052,      2946,      5474
 22610, 2285842, 23258,  558,    310775,    283691,    -23820,     41758,     20123,    175542, 22693, 2287420, 22978,  558,     -6577,     38566,     -7073,     34734,      3435,     15101
 22604, 2283827, 23246,  558,    303069,    258750,    -16339,     67250,     38003,    235103, 22653, 2285952, 22971,  558,    -12726,     41608,    -11313,     36860,     -8558,     19915
 22654, 2312993, 23932,  565,    269804,    260351,     -3396,     70069,     70095,    242107, 23480, 2433542, 25223,  594,    -13912,     37054,    -13042,     32811,     -1465,     16829
 25199, 2634239, 27487,  643,    144644,    340001,    -13084,     24137,      9143,    153309, 27020, 2784202, 28689,  679,    -27701,     23703,    -24263,     21669,    -14215,      8302
 28569, 2974862, 31049,  726,     65681,    336272,    -40907,     13815,    -75791,    131201, 30776, 3228248, 33806,  788,    -23387,     10986,    -22020,     10280,     -2347,      1220
 33946, 3574703, 37664,  873,    -51348,    268411,    -36239,     17542,   -101102,    122611, 37371, 3967049, 42351,  968,    -22321,      2703,    -20974,      2314,     -3505,      2994
 42111, 4346103, 44508, 1061,   -118384,    192938,    -30821,      5296,   -101680,     76707, 41432, 4185244, 42516, 1022,    -22227,     -2089,    -20649,     -1961,     -4041,     -2046
